# СЧЕТА
ACCOUNT;1;Счет 1;84275.18
ACCOUNT;2;Счет 2;43935.74
ACCOUNT;3;Счет 3;39730.91
ACCOUNT;4;Счет 4;53254.81
ACCOUNT;5;Счет 5;54037.90
ACCOUNT;6;Счет 6;52048.54
ACCOUNT;7;Счет 7;87130.95
ACCOUNT;8;Счет 8;78176.31
ACCOUNT;9;Счет 9;52880.98
ACCOUNT;10;Счет 10;82007.53

# КАТЕГОРИИ
CATEGORY;1;INCOME;Зарплата
CATEGORY;2;INCOME;Премия
CATEGORY;3;INCOME;Кэшбэк
CATEGORY;4;INCOME;Подработка
CATEGORY;5;INCOME;Проценты по вкладу
CATEGORY;6;EXPENSE;Продукты
CATEGORY;7;EXPENSE;Кафе и рестораны
CATEGORY;8;EXPENSE;Транспорт
CATEGORY;9;EXPENSE;Коммунальные услуги
CATEGORY;10;EXPENSE;Развлечения

# ОПЕРАЦИИ
OPERATION;1;EXPENSE;3;8067.63;2023-01-29 18:34:21.845;Коммунальные услуги;9
OPERATION;2;INCOME;4;43286.20;2021-04-20 09:46:11.991;Премия;2
OPERATION;3;EXPENSE;8;695.68;2022-06-13 08:36:44.791;Метро;8
OPERATION;4;EXPENSE;4;9911.94;2025-04-15 16:15:50.305;Коммунальные услуги;9
OPERATION;5;EXPENSE;8;7010.00;2024-10-31 03:50:51.750;Продукты;6
OPERATION;6;INCOME;6;16159.15;2023-04-04 10:36:17.690;Премия;2
OPERATION;7;EXPENSE;6;676.76;2021-03-07 11:26:23.773;Бензин;8
OPERATION;8;EXPENSE;7;3279.86;2023-01-11 04:56:39.619;Ужин;7
OPERATION;9;INCOME;1;21051.62;2023-11-23 04:55:04.929;Премия;2
OPERATION;10;EXPENSE;2;1868.22;2025-02-24 16:21:42.394;Кофе;7
OPERATION;11;EXPENSE;4;1179.07;2023-01-29 19:40:37.152;Продукты;6
OPERATION;12;EXPENSE;2;3600.52;2022-06-01 22:31:26.705;Обед;7
OPERATION;13;EXPENSE;9;8299.20;2022-11-24 11:28:22.361;Коммунальные услуги;9
OPERATION;14;EXPENSE;7;5435.23;2023-03-28 04:38:59.262;Кино;10
OPERATION;15;EXPENSE;3;6844.99;2025-05-17 17:17:06.292;Концерт;10
OPERATION;16;EXPENSE;1;2576.11;2022-10-28 19:59:43.245;Хобби;10
OPERATION;17;INCOME;7;61481.87;2022-11-14 04:54:21.077;Зарплата за November 2022;1
OPERATION;18;EXPENSE;10;1298.06;2022-12-02 06:40:12.524;Такси;8
OPERATION;19;EXPENSE;7;3689.19;2024-03-09 00:48:15.853;Коммунальные услуги;9
OPERATION;20;EXPENSE;7;5625.68;2021-07-13 01:18:46.354;Хобби;10
OPERATION;21;EXPENSE;6;3261.50;2022-05-04 21:23:22.542;Хобби;10
OPERATION;22;INCOME;10;47334.47;2021-09-25 13:05:14.700;Премия;2
OPERATION;23;EXPENSE;1;5590.46;2024-10-25 06:10:22.951;Концерт;10
OPERATION;24;INCOME;8;137120.20;2023-03-18 12:48:56.990;Зарплата за March 2023;1
OPERATION;25;EXPENSE;1;7784.72;2024-09-23 12:31:49.669;Продукты;6
OPERATION;26;INCOME;6;16750.51;2024-09-29 20:40:11.801;Премия;2
OPERATION;27;EXPENSE;1;4424.97;2021-05-16 22:32:53.260;Коммунальные услуги;9
OPERATION;28;EXPENSE;1;2426.06;2023-10-31 16:50:00.697;Коммунальные услуги;9
OPERATION;29;EXPENSE;8;4012.79;2025-04-05 07:00:15.382;Коммунальные услуги;9
OPERATION;30;EXPENSE;4;606.60;2024-03-25 18:37:00.335;Метро;8
OPERATION;31;INCOME;5;33331.68;2025-11-15 14:15:36.018;Премия;2
OPERATION;32;EXPENSE;7;140.79;2021-04-15 13:43:37.918;Метро;8
OPERATION;33;INCOME;7;127181.11;2022-11-26 03:34:03.684;Зарплата за November 2022;1
OPERATION;34;INCOME;4;44650.13;2023-04-28 10:50:14.016;Зарплата за April 2023;1
OPERATION;35;EXPENSE;1;5626.71;2025-06-18 02:08:52.699;Продукты;6
OPERATION;36;INCOME;3;14676.50;2025-04-22 15:30:47.528;Премия;2
OPERATION;37;EXPENSE;8;2415.89;2021-11-11 15:44:58.453;Продукты;6
OPERATION;38;EXPENSE;4;7902.54;2022-06-25 10:12:53.218;Коммунальные услуги;9
OPERATION;39;EXPENSE;6;5806.03;2022-07-22 06:28:15.142;Кино;10
OPERATION;40;INCOME;3;129606.55;2022-11-11 16:58:28.288;Зарплата за November 2022;1
OPERATION;41;EXPENSE;2;1189.26;2022-10-28 06:49:48.958;Обед;7
OPERATION;42;EXPENSE;6;3850.23;2022-03-07 20:56:37.789;Коммунальные услуги;9
OPERATION;43;EXPENSE;1;3721.78;2021-03-02 00:28:52.497;Продукты;6
OPERATION;44;INCOME;2;93862.02;2025-09-15 00:22:00.028;Зарплата за September 2025;1
OPERATION;45;INCOME;10;108890.84;2023-06-18 13:11:11.881;Зарплата за June 2023;1
OPERATION;46;EXPENSE;5;2479.73;2023-05-30 20:20:30.645;Кино;10
OPERATION;47;INCOME;5;33218.67;2025-10-31 04:05:27.423;Премия;2
OPERATION;48;INCOME;6;100039.75;2024-12-22 05:35:18.362;Зарплата за December 2024;1
OPERATION;49;EXPENSE;2;9494.53;2025-09-20 07:46:31.670;Коммунальные услуги;9
OPERATION;50;EXPENSE;8;1262.39;2023-02-04 16:00:37.332;Продукты;6
OPERATION;51;INCOME;6;2449.26;2025-03-27 08:58:41.292;Кэшбэк;3
OPERATION;52;EXPENSE;10;656.58;2025-09-04 22:45:42.917;Бензин;8
OPERATION;53;EXPENSE;7;1818.26;2025-04-30 14:34:24.905;Кофе;7
OPERATION;54;EXPENSE;2;3966.35;2021-05-30 21:49:49.675;Ужин;7
OPERATION;55;EXPENSE;1;6028.88;2023-08-08 05:26:05.049;Продукты;6
OPERATION;56;INCOME;9;34293.52;2022-12-11 17:58:28.648;Премия;2
OPERATION;57;EXPENSE;9;6105.88;2023-12-25 13:55:10.235;Продукты;6
OPERATION;58;INCOME;10;122677.89;2021-06-24 23:58:41.480;Зарплата за June 2021;1
OPERATION;59;INCOME;6;109291.23;2025-01-25 19:56:39.672;Зарплата за January 2025;1
OPERATION;60;EXPENSE;2;3278.21;2025-06-23 10:44:47.258;Коммунальные услуги;9
OPERATION;61;EXPENSE;8;3761.51;2024-10-09 12:14:01.054;Ужин;7
OPERATION;62;EXPENSE;1;4713.27;2024-09-22 06:42:28.849;Кино;10
OPERATION;63;INCOME;9;2871.55;2022-05-30 08:39:14.615;Кэшбэк;3
OPERATION;64;EXPENSE;4;7562.73;2022-02-14 14:04:45.970;Коммунальные услуги;9
OPERATION;65;INCOME;3;31817.46;2021-04-18 15:48:17.063;Зарплата за April 2021;1
OPERATION;66;EXPENSE;10;1591.24;2024-02-19 19:43:34.579;Метро;8
OPERATION;67;EXPENSE;7;7484.12;2024-07-20 20:17:14.909;Коммунальные услуги;9
OPERATION;68;EXPENSE;6;1794.08;2021-11-17 10:15:31.961;Такси;8
OPERATION;69;EXPENSE;3;1052.61;2024-11-02 11:22:09.178;Продукты;6
OPERATION;70;INCOME;8;38853.36;2024-07-21 04:54:06.242;Премия;2
OPERATION;71;INCOME;4;147624.55;2022-03-05 05:47:20.782;Зарплата за March 2022;1
OPERATION;72;EXPENSE;9;1011.91;2021-06-14 13:19:29.724;Обед;7
OPERATION;73;INCOME;2;39721.54;2022-09-12 05:41:57.350;Зарплата за September 2022;1
OPERATION;74;EXPENSE;7;4704.67;2025-10-03 19:09:39.049;Коммунальные услуги;9
OPERATION;75;EXPENSE;6;8413.79;2025-08-11 11:54:23.541;Коммунальные услуги;9
OPERATION;76;INCOME;3;44965.59;2022-05-12 16:05:37.771;Премия;2
OPERATION;77;EXPENSE;2;6557.11;2024-06-21 13:55:55.253;Продукты;6
OPERATION;78;EXPENSE;5;4376.26;2022-08-23 23:59:01.445;Ужин;7
OPERATION;79;EXPENSE;2;3055.30;2022-08-11 07:52:40.016;Обед;7
OPERATION;80;EXPENSE;3;7000.39;2022-10-31 15:47:22.164;Продукты;6
OPERATION;81;INCOME;9;28063.52;2024-01-29 11:21:54.491;Премия;2
OPERATION;82;EXPENSE;2;1920.03;2021-10-30 12:39:11.744;Концерт;10
OPERATION;83;EXPENSE;10;2047.32;2021-03-25 17:07:56.598;Ужин;7
OPERATION;84;EXPENSE;8;5675.96;2021-11-24 11:05:03.126;Продукты;6
OPERATION;85;EXPENSE;7;423.57;2021-05-23 02:45:02.867;Ужин;7
OPERATION;86;INCOME;8;14748.95;2025-07-24 01:24:17.659;Премия;2
OPERATION;87;EXPENSE;8;9410.64;2021-06-01 18:12:24.856;Коммунальные услуги;9
OPERATION;88;EXPENSE;3;9227.86;2022-02-13 22:30:31.521;Коммунальные услуги;9
OPERATION;89;EXPENSE;3;629.50;2021-07-31 14:33:16.881;Бензин;8
OPERATION;90;EXPENSE;10;850.81;2025-10-22 07:51:16.555;Ужин;7
OPERATION;91;EXPENSE;7;5778.66;2025-01-17 04:33:09.992;Концерт;10
OPERATION;92;EXPENSE;10;7506.04;2022-10-13 17:05:30.334;Коммунальные услуги;9
OPERATION;93;EXPENSE;1;2266.18;2024-12-15 18:11:50.794;Кино;10
OPERATION;94;EXPENSE;10;720.70;2025-03-12 04:47:08.965;Метро;8
OPERATION;95;EXPENSE;7;3079.00;2024-08-20 12:17:06.753;Кино;10
OPERATION;96;EXPENSE;2;5237.96;2022-08-08 07:29:41.408;Хобби;10
OPERATION;97;INCOME;8;45380.07;2023-05-11 01:50:47.792;Зарплата за May 2023;1
OPERATION;98;EXPENSE;3;6521.15;2025-09-19 12:28:46.538;Продукты;6
OPERATION;99;EXPENSE;10;1227.62;2024-03-04 12:28:19.031;Хобби;10
OPERATION;100;INCOME;3;24387.06;2023-03-07 02:30:10.250;Премия;2
OPERATION;101;EXPENSE;6;7073.10;2025-10-12 15:25:29.180;Коммунальные услуги;9
OPERATION;102;EXPENSE;5;9606.25;2022-07-24 15:08:51.708;Коммунальные услуги;9
OPERATION;103;EXPENSE;6;3373.30;2023-05-23 12:35:03.329;Продукты;6
OPERATION;104;INCOME;2;69554.78;2025-11-26 01:47:01.740;Зарплата за November 2025;1
OPERATION;105;EXPENSE;2;8500.13;2025-11-13 19:46:51.513;Коммунальные услуги;9
OPERATION;106;EXPENSE;4;4656.33;2021-09-29 12:07:42.909;Коммунальные услуги;9
OPERATION;107;EXPENSE;6;9697.85;2024-06-20 15:45:23.696;Коммунальные услуги;9
OPERATION;108;INCOME;8;84366.37;2025-10-25 12:10:44.592;Зарплата за October 2025;1
OPERATION;109;EXPENSE;1;7883.48;2022-04-13 02:49:00.695;Продукты;6
OPERATION;110;EXPENSE;6;2431.09;2021-08-02 21:41:03.744;Ужин;7
OPERATION;111;EXPENSE;8;1740.23;2022-02-02 17:57:48.984;Продукты;6
OPERATION;112;EXPENSE;10;3407.15;2024-04-18 23:51:46.707;Коммунальные услуги;9
OPERATION;113;INCOME;7;946.44;2022-10-07 14:29:28.701;Кэшбэк;3
OPERATION;114;EXPENSE;2;982.33;2023-03-30 19:59:13.551;Такси;8
OPERATION;115;INCOME;5;15823.59;2023-04-21 11:58:59.987;Премия;2
OPERATION;116;EXPENSE;4;4766.46;2021-08-13 01:53:56.205;Ужин;7
OPERATION;117;EXPENSE;8;7357.35;2025-02-16 05:35:28.132;Коммунальные услуги;9
OPERATION;118;INCOME;5;59028.67;2024-07-17 23:37:42.125;Зарплата за July 2024;1
OPERATION;119;EXPENSE;5;4791.94;2024-07-20 16:03:19.790;Коммунальные услуги;9
OPERATION;120;EXPENSE;7;1168.33;2025-10-11 02:07:39.945;Такси;8
OPERATION;121;EXPENSE;5;2201.24;2025-10-02 12:12:38.242;Хобби;10
OPERATION;122;INCOME;10;121248.69;2021-12-15 01:50:12.682;Зарплата за December 2021;1
OPERATION;123;EXPENSE;8;5181.58;2024-01-03 16:12:54.754;Продукты;6
OPERATION;124;EXPENSE;8;105.54;2025-11-01 23:18:08.096;Метро;8
OPERATION;125;EXPENSE;6;576.77;2022-07-31 11:20:31.021;Метро;8
OPERATION;126;EXPENSE;1;1496.42;2022-03-19 00:10:57.059;Кино;10
OPERATION;127;INCOME;5;64796.30;2022-07-05 04:25:39.896;Зарплата за July 2022;1
OPERATION;128;EXPENSE;10;1243.51;2021-02-17 04:25:17.052;Продукты;6
OPERATION;129;EXPENSE;3;2000.92;2022-02-07 04:57:04.147;Кино;10
OPERATION;130;EXPENSE;6;2340.56;2022-02-21 11:28:05.051;Хобби;10
OPERATION;131;EXPENSE;8;5706.73;2022-07-24 19:00:08.467;Кино;10
OPERATION;132;EXPENSE;5;1217.88;2025-07-09 20:03:59.922;Продукты;6
OPERATION;133;EXPENSE;4;3674.42;2022-11-13 08:22:31.137;Коммунальные услуги;9
OPERATION;134;EXPENSE;3;5691.10;2021-05-22 17:50:21.704;Коммунальные услуги;9
OPERATION;135;EXPENSE;1;1616.12;2023-11-01 23:00:25.332;Такси;8
OPERATION;136;EXPENSE;4;3755.98;2024-12-12 05:13:51.252;Продукты;6
OPERATION;137;INCOME;2;48919.88;2024-04-18 02:29:58.287;Зарплата за April 2024;1
OPERATION;138;EXPENSE;3;1145.98;2022-09-08 19:33:26.636;Кино;10
OPERATION;139;EXPENSE;7;2809.26;2024-10-23 13:30:21.728;Ужин;7
OPERATION;140;EXPENSE;1;1278.09;2023-06-07 17:51:03.409;Кофе;7
OPERATION;141;INCOME;10;81803.06;2022-08-15 06:08:10.440;Зарплата за August 2022;1
OPERATION;142;EXPENSE;3;1623.46;2022-01-10 23:55:35.988;Бензин;8
OPERATION;143;EXPENSE;2;3960.85;2021-02-03 09:53:15.021;Кофе;7
OPERATION;144;INCOME;7;18121.85;2023-07-31 22:05:04.260;Премия;2
OPERATION;145;EXPENSE;9;733.31;2021-12-26 10:31:41.440;Кофе;7
OPERATION;146;EXPENSE;2;3231.78;2023-10-20 23:19:23.134;Кино;10
OPERATION;147;EXPENSE;9;1936.89;2023-09-27 22:27:53.341;Хобби;10
OPERATION;148;EXPENSE;7;4809.27;2022-09-12 08:27:15.089;Коммунальные услуги;9
OPERATION;149;EXPENSE;10;6131.34;2023-04-21 07:09:32.794;Концерт;10
OPERATION;150;EXPENSE;5;2843.75;2022-10-04 07:18:42.959;Хобби;10
OPERATION;151;INCOME;3;119624.19;2025-06-23 03:44:27.748;Зарплата за June 2025;1
OPERATION;152;EXPENSE;5;4700.90;2025-02-09 04:00:29.071;Обед;7
OPERATION;153;EXPENSE;1;430.71;2024-03-28 15:10:58.272;Бензин;8
OPERATION;154;INCOME;9;142693.68;2025-04-23 21:25:14.224;Зарплата за April 2025;1
OPERATION;155;INCOME;6;97754.31;2023-07-22 18:13:28.459;Зарплата за July 2023;1
OPERATION;156;EXPENSE;7;1687.07;2025-09-09 05:14:44.852;Такси;8
OPERATION;157;EXPENSE;2;1766.27;2024-03-14 17:49:22.535;Такси;8
OPERATION;158;INCOME;9;124372.66;2024-11-15 17:52:55.266;Зарплата за November 2024;1
